Heart Rate,altitude,cadence,distance,enhanced_altitude,enhanced_speed,heart_rate,position_lat,position_long,power,speed,timestamp
229,87,40,1315,87,1,229,0,140932,150,1,7/20/2021 21:33
234,86,41,1316,86,1,234,0,141040,150,1,7/20/2021 21:33
238,85,42,1317,85,1,238,0,141147,150,1,7/20/2021 21:33
241,84,43,1318,84,1,241,0,141254,150,1,7/20/2021 21:33
245,83,44,1319,83,1,245,0,141361,150,1,7/20/2021 21:33
247,82,45,1320,82,1,247,0,141468,150,1,7/20/2021 21:33
250,81,46,1321,81,1,250,0,141576,150,1,7/20/2021 21:33
251,80,47,1322,80,1,251,0,141683,150,1,7/20/2021 21:33
252,79,48,1323,79,1,252,0,141790,150,1,7/20/2021 21:33
253,78,49,1324,78,1,253,0,141897,150,1,7/20/2021 21:33
254,77,50,1325,77,1,254,0,142004,150,1,7/20/2021 21:33
253,76,51,1326,76,1,253,0,142111,150,1,7/20/2021 21:33
252,75,52,1327,75,1,252,0,142219,150,1,7/20/2021 21:33
251,74,53,1328,74,1,251,0,142326,150,1,7/20/2021 21:33
250,73,54,1329,73,1,250,0,142433,150,1,7/20/2021 21:33
247,72,55,1330,72,1,247,0,142540,150,1,7/20/2021 21:33
245,71,56,1331,71,1,245,0,142647,150,1,7/20/2021 21:33
241,70,57,1332,70,1,241,0,142754,150,1,7/20/2021 21:33
238,69,58,1333,69,1,238,0,142862,150,1,7/20/2021 21:33
234,68,59,1334,68,1,234,0,142969,150,1,7/20/2021 21:33
229,67,60,1335,67,1,229,0,143076,150,1,7/20/2021 21:33
224,66,61,1336,66,1,224,0,143183,150,1,7/20/2021 21:33
219,65,62,1337,65,1,219,0,143290,150,1,7/20/2021 21:33
213,64,63,1338,64,1,213,0,143397,150,1,7/20/2021 21:33
207,63,64,1339,63,1,207,0,143505,150,1,7/20/2021 21:33
201,62,65,1340,62,1,201,0,143612,150,1,7/20/2021 21:33
195,61,66,1341,61,1,195,0,143719,150,1,7/20/2021 21:33
188,60,67,1342,60,1,188,0,143826,150,1,7/20/2021 21:33
181,59,68,1343,59,1,181,0,143933,150,1,7/20/2021 21:33
173,58,69,1344,58,1,173,0,144041,150,1,7/20/2021 21:33
166,57,70,1345,57,1,166,0,144148,150,1,7/20/2021 21:33
158,56,71,1346,56,1,158,0,144255,150,1,7/20/2021 21:33
150,55,72,1347,55,1,150,0,144362,150,1,7/20/2021 21:33
142,54,73,1348,54,1,142,0,144469,150,1,7/20/2021 21:33
134,53,74,1349,53,1,134,0,144576,150,1,7/20/2021 21:33
126,52,75,1350,52,1,126,0,144684,150,1,7/20/2021 21:33
119,51,76,1351,51,1,119,0,144791,150,1,7/20/2021 21:33
111,50,77,1352,50,1,111,0,144898,150,1,7/20/2021 21:33
103,49,78,1353,49,1,103,0,145005,150,1,7/20/2021 21:33
95,48,79,1354,48,1,95,0,145112,150,1,7/20/2021 21:33
87,47,80,1355,47,1,87,0,145219,150,1,7/20/2021 21:33
80,46,81,1356,46,1,80,0,145327,150,1,7/20/2021 21:33
72,45,82,1357,45,1,72,0,145434,150,1,7/20/2021 21:33
65,44,83,1358,44,1,65,0,145541,150,1,7/20/2021 21:33
58,43,84,1359,43,1,58,0,145648,150,1,7/20/2021 21:33
52,42,85,1360,42,1,52,0,145755,150,1,7/20/2021 21:34
46,41,86,1361,41,1,46,0,145862,150,1,7/20/2021 21:34
40,40,87,1362,40,1,40,0,145970,150,1,7/20/2021 21:34
34,39,88,1363,39,1,34,0,146077,150,1,7/20/2021 21:34
29,38,89,1364,38,1,29,0,146184,150,1,7/20/2021 21:34
24,37,90,1365,37,1,24,0,146291,150,1,7/20/2021 21:34
19,36,91,1366,36,1,19,0,146398,150,1,7/20/2021 21:34
15,35,92,1367,35,1,15,0,146505,150,1,7/20/2021 21:34
12,34,93,1368,34,1,12,0,146613,150,1,7/20/2021 21:34
8,33,94,1369,33,1,8,0,146720,150,1,7/20/2021 21:34
6,32,95,1370,32,1,6,0,146827,150,1,7/20/2021 21:34
3,31,96,1371,31,1,3,0,146934,150,1,7/20/2021 21:34
2,30,97,1372,30,1,2,0,147041,150,1,7/20/2021 21:34
1,29,98,1373,29,1,1,0,147149,150,1,7/20/2021 21:34
0,28,99,1374,28,1,0,0,147256,150,1,7/20/2021 21:34
0,27,100,1375,27,1,0,0,147363,150,1,7/20/2021 21:34
0,26,101,1376,26,1,0,0,147470,150,1,7/20/2021 21:34
1,25,102,1377,25,1,1,0,147577,150,1,7/20/2021 21:34
2,24,103,1378,24,1,2,0,147684,150,1,7/20/2021 21:34
3,23,104,1379,23,1,3,0,147792,150,1,7/20/2021 21:34
6,22,105,1380,22,1,6,0,147899,150,1,7/20/2021 21:34
8,21,106,1381,21,1,8,0,148006,150,1,7/20/2021 21:34
12,20,107,1382,20,1,12,0,148113,150,1,7/20/2021 21:34
15,19,108,1383,19,1,15,0,148220,150,1,7/20/2021 21:34
19,18,109,1384,18,1,19,0,148327,150,1,7/20/2021 21:34
24,17,110,1385,17,1,24,0,148435,150,1,7/20/2021 21:34
29,16,111,1386,16,1,29,0,148542,150,1,7/20/2021 21:34
34,15,112,1387,15,1,34,0,148649,150,1,7/20/2021 21:34
40,14,113,1388,14,1,40,0,148756,150,1,7/20/2021 21:34
46,13,114,1389,13,1,46,0,148863,150,1,7/20/2021 21:34
52,12,115,1390,12,1,52,0,148970,150,1,7/20/2021 21:34
58,11,116,1391,11,1,58,0,149078,150,1,7/20/2021 21:34
65,10,117,1392,10,1,65,0,149185,150,1,7/20/2021 21:34
72,9,118,1393,9,1,72,0,149292,150,1,7/20/2021 21:34
80,8,119,1394,8,1,80,0,149399,150,1,7/20/2021 21:34
87,7,120,1395,7,1,87,0,149506,150,1,7/20/2021 21:34
95,6,121,1396,6,1,95,0,149614,150,1,7/20/2021 21:34
103,5,122,1397,5,1,103,0,149721,150,1,7/20/2021 21:34
111,4,123,1398,4,1,111,0,149828,150,1,7/20/2021 21:34
119,3,124,1399,3,1,119,0,149935,150,1,7/20/2021 21:34
126,2,125,1400,2,1,126,0,150042,150,1,7/20/2021 21:34
134,1,126,1401,1,1,134,0,150149,150,1,7/20/2021 21:34
142,0,127,1402,0,1,142,0,150257,250,1,7/20/2021 21:34
150,1,128,1403,1,1,150,0,150364,250,1,7/20/2021 21:34
158,2,129,1404,2,1,158,0,150471,250,1,7/20/2021 21:34
166,3,130,1405,3,1,166,0,150578,250,1,7/20/2021 21:34
173,4,131,1406,4,1,173,0,150685,250,1,7/20/2021 21:34
181,5,132,1407,5,1,181,0,150792,250,1,7/20/2021 21:34
188,6,133,1408,6,1,188,0,150900,250,1,7/20/2021 21:34
195,7,134,1409,7,1,195,0,151007,250,1,7/20/2021 21:34
201,8,135,1410,8,1,201,0,151114,250,1,7/20/2021 21:34
207,9,136,1411,9,1,207,0,151221,250,1,7/20/2021 21:34
213,10,137,1412,10,1,213,0,151328,250,1,7/20/2021 21:34
219,11,138,1413,11,1,219,0,151435,250,1,7/20/2021 21:34
224,12,139,1414,12,1,224,0,151543,250,1,7/20/2021 21:34
229,13,140,1415,13,1,229,0,151650,250,1,7/20/2021 21:34
234,14,141,1416,14,1,234,0,151757,250,1,7/20/2021 21:34
238,15,142,1417,15,1,238,0,151864,250,1,7/20/2021 21:34
241,16,143,1418,16,1,241,0,151971,250,1,7/20/2021 21:34
245,17,144,1419,17,1,245,0,152078,250,1,7/20/2021 21:34
247,18,145,1420,18,1,247,0,152186,250,1,7/20/2021 21:35
250,19,146,1421,19,1,250,0,152293,250,1,7/20/2021 21:35
251,20,147,1422,20,1,251,0,152400,250,1,7/20/2021 21:35
252,21,148,1423,21,1,252,0,152507,250,1,7/20/2021 21:35
253,22,149,1424,22,1,253,0,152614,250,1,7/20/2021 21:35
254,23,150,1425,23,1,254,0,152722,250,1,7/20/2021 21:35
253,24,151,1426,24,1,253,0,152829,250,1,7/20/2021 21:35
252,25,152,1427,25,1,252,0,152936,250,1,7/20/2021 21:35
251,26,153,1428,26,1,251,0,153043,250,1,7/20/2021 21:35
250,27,154,1429,27,1,250,0,153150,250,1,7/20/2021 21:35
247,28,155,1430,28,1,247,0,153257,250,1,7/20/2021 21:35
245,29,156,1431,29,1,245,0,153365,250,1,7/20/2021 21:35
241,30,157,1432,30,1,241,0,153472,250,1,7/20/2021 21:35
238,31,158,1433,31,1,238,0,153579,250,1,7/20/2021 21:35
234,32,159,1434,32,1,234,0,153686,250,1,7/20/2021 21:35
229,33,160,1435,33,1,229,0,153793,250,1,7/20/2021 21:35
224,34,161,1436,34,1,224,0,153900,250,1,7/20/2021 21:35
219,35,162,1437,35,1,219,0,154008,250,1,7/20/2021 21:35
213,36,163,1438,36,1,213,0,154115,250,1,7/20/2021 21:35
207,37,164,1439,37,1,207,0,154222,250,1,7/20/2021 21:35
201,38,165,1440,38,1,201,0,154329,250,1,7/20/2021 21:35
195,39,166,1441,39,1,195,0,154436,250,1,7/20/2021 21:35
188,40,167,1442,40,1,188,0,154543,250,1,7/20/2021 21:35
181,41,168,1443,41,1,181,0,154651,250,1,7/20/2021 21:35
173,42,169,1444,42,1,173,0,154758,250,1,7/20/2021 21:35
166,43,170,1445,43,1,166,0,154865,250,1,7/20/2021 21:35
158,44,171,1446,44,1,158,0,154972,250,1,7/20/2021 21:35
150,45,172,1447,45,1,150,0,155079,250,1,7/20/2021 21:35
142,46,173,1448,46,1,142,0,155187,250,1,7/20/2021 21:35
134,47,174,1449,47,1,134,0,155294,250,1,7/20/2021 21:35
127,48,175,1450,48,1,127,0,155401,250,1,7/20/2021 21:35
119,49,176,1451,49,1,119,0,155508,250,1,7/20/2021 21:35
111,50,177,1452,50,1,111,0,155615,250,1,7/20/2021 21:35
103,51,178,1453,51,1,103,0,155722,250,1,7/20/2021 21:35
95,52,179,1454,52,1,95,0,155830,250,1,7/20/2021 21:35
87,53,180,1455,53,1,87,0,155937,250,1,7/20/2021 21:35
80,54,181,1456,54,1,80,0,156044,250,1,7/20/2021 21:35
72,55,182,1457,55,1,72,0,156151,250,1,7/20/2021 21:35
65,56,183,1458,56,1,65,0,156258,250,1,7/20/2021 21:35
58,57,184,1459,57,1,58,0,156365,250,1,7/20/2021 21:35
52,58,185,1460,58,1,52,0,156473,250,1,7/20/2021 21:35
46,59,186,1461,59,1,46,0,156580,250,1,7/20/2021 21:35
40,60,187,1462,60,1,40,0,156687,250,1,7/20/2021 21:35
34,61,188,1463,61,1,34,0,156794,250,1,7/20/2021 21:35
29,62,189,1464,62,1,29,0,156901,250,1,7/20/2021 21:35
24,63,190,1465,63,1,24,0,157008,250,1,7/20/2021 21:35
19,64,191,1466,64,1,19,0,157116,250,1,7/20/2021 21:35
15,65,192,1467,65,1,15,0,157223,250,1,7/20/2021 21:35
12,66,193,1468,66,1,12,0,157330,250,1,7/20/2021 21:35
8,67,194,1469,67,1,8,0,157437,250,1,7/20/2021 21:35
6,68,195,1470,68,1,6,0,157544,250,1,7/20/2021 21:35
3,69,196,1471,69,1,3,0,157651,250,1,7/20/2021 21:35
2,70,197,1472,70,1,2,0,157759,250,1,7/20/2021 21:35
1,71,198,1473,71,1,1,0,157866,250,1,7/20/2021 21:35
0,72,199,1474,72,1,0,0,157973,250,1,7/20/2021 21:35
0,73,200,1475,73,1,0,0,158080,250,1,7/20/2021 21:35
0,74,201,1476,74,1,0,0,158187,250,1,7/20/2021 21:35
1,75,202,1477,75,1,1,0,158295,250,1,7/20/2021 21:35
2,76,203,1478,76,1,2,0,158402,250,1,7/20/2021 21:35
3,77,204,1479,77,1,3,0,158509,250,1,7/20/2021 21:35
6,78,205,1480,78,1,6,0,158616,250,1,7/20/2021 21:36
8,79,206,1481,79,1,8,0,158723,250,1,7/20/2021 21:36
12,80,207,1482,80,1,12,0,158830,250,1,7/20/2021 21:36
15,81,208,1483,81,1,15,0,158938,250,1,7/20/2021 21:36
19,82,209,1484,82,1,19,0,159045,250,1,7/20/2021 21:36
24,83,210,1485,83,1,24,0,159152,250,1,7/20/2021 21:36
29,84,211,1486,84,1,29,0,159259,250,1,7/20/2021 21:36
34,85,212,1487,85,1,34,0,159366,250,1,7/20/2021 21:36
40,86,213,1488,86,1,40,0,159473,250,1,7/20/2021 21:36
46,87,214,1489,87,1,46,0,159581,250,1,7/20/2021 21:36
52,88,215,1490,88,1,52,0,159688,250,1,7/20/2021 21:36
58,89,216,1491,89,1,58,0,159795,250,1,7/20/2021 21:36
65,90,217,1492,90,1,65,0,159902,250,1,7/20/2021 21:36
72,91,218,1493,91,1,72,0,160009,250,1,7/20/2021 21:36
80,92,219,1494,92,1,80,0,160116,250,1,7/20/2021 21:36
87,93,220,1495,93,1,87,0,160224,250,1,7/20/2021 21:36
95,94,221,1496,94,1,95,0,160331,250,1,7/20/2021 21:36
103,95,222,1497,95,1,103,0,160438,250,1,7/20/2021 21:36
111,96,223,1498,96,1,111,0,160545,250,1,7/20/2021 21:36
119,97,224,1499,97,1,119,0,160652,250,1,7/20/2021 21:36
127,98,225,1500,98,1,127,0,160760,250,1,7/20/2021 21:36
134,99,226,1501,99,1,134,0,160867,250,1,7/20/2021 21:36
142,100,227,1502,100,1,142,0,160974,250,1,7/20/2021 21:36
150,101,228,1503,101,1,150,0,161081,250,1,7/20/2021 21:36
158,102,229,1504,102,1,158,0,161188,250,1,7/20/2021 21:36
166,103,230,1505,103,1,166,0,161295,250,1,7/20/2021 21:36
173,104,231,1506,104,1,173,0,161403,250,1,7/20/2021 21:36
181,105,232,1507,105,1,181,0,161510,250,1,7/20/2021 21:36
188,106,233,1508,106,1,188,0,161617,250,1,7/20/2021 21:36
195,107,234,1509,107,1,195,0,161724,250,1,7/20/2021 21:36
201,108,235,1510,108,1,201,0,161831,250,1,7/20/2021 21:36
207,109,236,1511,109,1,207,0,161938,250,1,7/20/2021 21:36
213,110,237,1512,110,1,213,0,162046,250,1,7/20/2021 21:36
219,111,238,1513,111,1,219,0,162153,250,1,7/20/2021 21:36
224,112,239,1514,112,1,224,0,162260,250,1,7/20/2021 21:36
229,113,240,1515,113,1,229,0,162367,250,1,7/20/2021 21:36
234,114,241,1516,114,1,234,0,162474,250,1,7/20/2021 21:36
238,115,242,1517,115,1,238,0,162581,250,1,7/20/2021 21:36
241,116,243,1518,116,1,241,0,162689,250,1,7/20/2021 21:36
245,117,244,1519,117,1,245,0,162796,250,1,7/20/2021 21:36
247,118,245,1520,118,1,247,0,162903,250,1,7/20/2021 21:36
250,119,246,1521,119,1,250,0,163010,250,1,7/20/2021 21:36
251,120,247,1522,120,1,251,0,163117,250,1,7/20/2021 21:36
252,121,248,1523,121,1,252,0,163224,250,1,7/20/2021 21:36
253,122,249,1524,122,1,253,0,163332,250,1,7/20/2021 21:36
254,123,250,1525,123,1,254,0,163439,250,1,7/20/2021 21:36
253,124,251,1526,124,1,253,0,163546,250,1,7/20/2021 21:36
252,125,252,1527,125,1,252,0,163653,250,1,7/20/2021 21:36
251,126,253,1528,126,1,251,0,163760,250,1,7/20/2021 21:36
250,127,254,1529,127,1,250,0,163868,250,1,7/20/2021 21:36
247,127,0,1530,127,1,247,0,163975,150,1,7/20/2021 21:36
245,126,1,1531,126,1,245,0,164082,150,1,7/20/2021 21:36
241,125,2,1532,125,1,241,0,164189,150,1,7/20/2021 21:36
238,124,3,1533,124,1,238,0,164296,150,1,7/20/2021 21:36
234,123,4,1534,123,1,234,0,164403,150,1,7/20/2021 21:36
229,122,5,1535,122,1,229,0,164511,150,1,7/20/2021 21:36
224,121,6,1536,121,1,224,0,164618,150,1,7/20/2021 21:36
219,120,7,1537,120,1,219,0,164725,150,1,7/20/2021 21:36
213,119,8,1538,119,1,213,0,164832,150,1,7/20/2021 21:36
207,118,9,1539,118,1,207,0,164939,150,1,7/20/2021 21:36
201,117,10,1540,117,1,201,0,165046,150,1,7/20/2021 21:37
195,116,11,1541,116,1,195,0,165154,150,1,7/20/2021 21:37
188,115,12,1542,115,1,188,0,165261,150,1,7/20/2021 21:37
181,114,13,1543,114,1,181,0,165368,150,1,7/20/2021 21:37
173,113,14,1544,113,1,173,0,165475,150,1,7/20/2021 21:37
166,112,15,1545,112,1,166,0,165582,150,1,7/20/2021 21:37
158,111,16,1546,111,1,158,0,165689,150,1,7/20/2021 21:37
150,110,17,1547,110,1,150,0,165797,150,1,7/20/2021 21:37
142,109,18,1548,109,1,142,0,165904,150,1,7/20/2021 21:37
134,108,19,1549,108,1,134,0,166011,150,1,7/20/2021 21:37
127,107,20,1550,107,1,127,0,166118,150,1,7/20/2021 21:37
119,106,21,1551,106,1,119,0,166225,150,1,7/20/2021 21:37
111,105,22,1552,105,1,111,0,166332,150,1,7/20/2021 21:37
103,104,23,1553,104,1,103,0,166440,150,1,7/20/2021 21:37
95,103,24,1554,103,1,95,0,166547,150,1,7/20/2021 21:37
87,102,25,1555,102,1,87,0,166654,150,1,7/20/2021 21:37
80,101,26,1556,101,1,80,0,166761,150,1,7/20/2021 21:37
72,100,27,1557,100,1,72,0,166868,150,1,7/20/2021 21:37
65,99,28,1558,99,1,65,0,166976,150,1,7/20/2021 21:37
58,98,29,1559,98,1,58,0,167083,150,1,7/20/2021 21:37
52,97,30,1560,97,1,52,0,167190,150,1,7/20/2021 21:37
46,96,31,1561,96,1,46,0,167297,150,1,7/20/2021 21:37
40,95,32,1562,95,1,40,0,167404,150,1,7/20/2021 21:37
34,94,33,1563,94,1,34,0,167511,150,1,7/20/2021 21:37
29,93,34,1564,93,1,29,0,167619,150,1,7/20/2021 21:37
24,92,35,1565,92,1,24,0,167726,150,1,7/20/2021 21:37
19,91,36,1566,91,1,19,0,167833,150,1,7/20/2021 21:37
15,90,37,1567,90,1,15,0,167940,150,1,7/20/2021 21:37
12,89,38,1568,89,1,12,0,168047,150,1,7/20/2021 21:37
8,88,39,1569,88,1,8,0,168154,150,1,7/20/2021 21:37
6,87,40,1570,87,1,6,0,168262,150,1,7/20/2021 21:37
3,86,41,1571,86,1,3,0,168369,150,1,7/20/2021 21:37
2,85,42,1572,85,1,2,0,168476,150,1,7/20/2021 21:37
1,84,43,1573,84,1,1,0,168583,150,1,7/20/2021 21:37
0,83,44,1574,83,1,0,0,168690,150,1,7/20/2021 21:37
0,82,45,1575,82,1,0,0,168797,150,1,7/20/2021 21:37
0,81,46,1576,81,1,0,0,168905,150,1,7/20/2021 21:37
1,80,47,1577,80,1,1,0,169012,150,1,7/20/2021 21:37
2,79,48,1578,79,1,2,0,169119,150,1,7/20/2021 21:37
3,78,49,1579,78,1,3,0,169226,150,1,7/20/2021 21:37
6,77,50,1580,77,1,6,0,169333,150,1,7/20/2021 21:37
8,76,51,1581,76,1,8,0,169441,150,1,7/20/2021 21:37
12,75,52,1582,75,1,12,0,169548,150,1,7/20/2021 21:37
15,74,53,1583,74,1,15,0,169655,150,1,7/20/2021 21:37
19,73,54,1584,73,1,19,0,169762,150,1,7/20/2021 21:37
24,72,55,1585,72,1,24,0,169869,150,1,7/20/2021 21:37
29,71,56,1586,71,1,29,0,169976,150,1,7/20/2021 21:37
34,70,57,1587,70,1,34,0,170084,150,1,7/20/2021 21:37
40,69,58,1588,69,1,40,0,170191,150,1,7/20/2021 21:37
46,68,59,1589,68,1,46,0,170298,150,1,7/20/2021 21:37
52,67,60,1590,67,1,52,0,170405,150,1,7/20/2021 21:37
58,66,61,1591,66,1,58,0,170512,150,1,7/20/2021 21:37
65,65,62,1592,65,1,65,0,170619,150,1,7/20/2021 21:37
72,64,63,1593,64,1,72,0,170727,150,1,7/20/2021 21:37
80,63,64,1594,63,1,80,0,170834,150,1,7/20/2021 21:37
87,62,65,1595,62,1,87,0,170941,150,1,7/20/2021 21:37
95,61,66,1596,61,1,95,0,171048,150,1,7/20/2021 21:37
103,60,67,1597,60,1,103,0,171155,150,1,7/20/2021 21:37
111,59,68,1598,59,1,111,0,171262,150,1,7/20/2021 21:37
119,58,69,1599,58,1,119,0,171370,150,1,7/20/2021 21:37
127,57,70,1600,57,1,127,0,171477,150,1,7/20/2021 21:38
134,56,71,1601,56,1,134,0,171584,150,1,7/20/2021 21:38
142,55,72,1602,55,1,142,0,171691,150,1,7/20/2021 21:38
150,54,73,1603,54,1,150,0,171798,150,1,7/20/2021 21:38
158,53,74,1604,53,1,158,0,171905,150,1,7/20/2021 21:38
166,52,75,1605,52,1,166,0,172013,150,1,7/20/2021 21:38
173,51,76,1606,51,1,173,0,172120,150,1,7/20/2021 21:38
181,50,77,1607,50,1,181,0,172227,150,1,7/20/2021 21:38
188,49,78,1608,49,1,188,0,172334,150,1,7/20/2021 21:38
195,48,79,1609,48,1,195,0,172441,150,1,7/20/2021 21:38
201,47,80,1610,47,1,201,0,172549,150,1,7/20/2021 21:38
207,46,81,1611,46,1,207,0,172656,150,1,7/20/2021 21:38
213,45,82,1612,45,1,213,0,172763,150,1,7/20/2021 21:38
219,44,83,1613,44,1,219,0,172870,150,1,7/20/2021 21:38
224,43,84,1614,43,1,224,0,172977,150,1,7/20/2021 21:38
229,42,85,1615,42,1,229,0,173084,150,1,7/20/2021 21:38
234,41,86,1616,41,1,234,0,173192,150,1,7/20/2021 21:38
238,40,87,1617,40,1,238,0,173299,150,1,7/20/2021 21:38
241,39,88,1618,39,1,241,0,173406,150,1,7/20/2021 21:38
245,38,89,1619,38,1,245,0,173513,150,1,7/20/2021 21:38
247,37,90,1620,37,1,247,0,173620,150,1,7/20/2021 21:38
250,36,91,1621,36,1,250,0,173727,150,1,7/20/2021 21:38
251,35,92,1622,35,1,251,0,173835,150,1,7/20/2021 21:38
252,34,93,1623,34,1,252,0,173942,150,1,7/20/2021 21:38
253,33,94,1624,33,1,253,0,174049,150,1,7/20/2021 21:38
254,32,95,1625,32,1,254,0,174156,150,1,7/20/2021 21:38
253,31,96,1626,31,1,253,0,174263,150,1,7/20/2021 21:38
252,30,97,1627,30,1,252,0,174370,150,1,7/20/2021 21:38
251,29,98,1628,29,1,251,0,174478,150,1,7/20/2021 21:38
250,28,99,1629,28,1,250,0,174585,150,1,7/20/2021 21:38
247,27,100,1630,27,1,247,0,174692,150,1,7/20/2021 21:38
245,26,101,1631,26,1,245,0,174799,150,1,7/20/2021 21:38
241,25,102,1632,25,1,241,0,174906,150,1,7/20/2021 21:38
238,24,103,1633,24,1,238,0,175014,150,1,7/20/2021 21:38
234,23,104,1634,23,1,234,0,175121,150,1,7/20/2021 21:38
229,22,105,1635,22,1,229,0,175228,150,1,7/20/2021 21:38
224,21,106,1636,21,1,224,0,175335,150,1,7/20/2021 21:38
219,20,107,1637,20,1,219,0,175442,150,1,7/20/2021 21:38
213,19,108,1638,19,1,213,0,175549,150,1,7/20/2021 21:38
207,18,109,1639,18,1,207,0,175657,150,1,7/20/2021 21:38
201,17,110,1640,17,1,201,0,175764,150,1,7/20/2021 21:38
195,16,111,1641,16,1,195,0,175871,150,1,7/20/2021 21:38
188,15,112,1642,15,1,188,0,175978,150,1,7/20/2021 21:38
181,14,113,1643,14,1,181,0,176085,150,1,7/20/2021 21:38
173,13,114,1644,13,1,173,0,176192,150,1,7/20/2021 21:38
166,12,115,1645,12,1,166,0,176300,150,1,7/20/2021 21:38
158,11,116,1646,11,1,158,0,176407,150,1,7/20/2021 21:38
150,10,117,1647,10,1,150,0,176514,150,1,7/20/2021 21:38
142,9,118,1648,9,1,142,0,176621,150,1,7/20/2021 21:38
134,8,119,1649,8,1,134,0,176728,150,1,7/20/2021 21:38
127,7,120,1650,7,1,127,0,176835,150,1,7/20/2021 21:38
119,6,121,1651,6,1,119,0,176943,150,1,7/20/2021 21:38
111,5,122,1652,5,1,111,0,177050,150,1,7/20/2021 21:38
103,4,123,1653,4,1,103,0,177157,150,1,7/20/2021 21:38
95,3,124,1654,3,1,95,0,177264,150,1,7/20/2021 21:38
87,2,125,1655,2,1,87,0,177371,150,1,7/20/2021 21:38
80,1,126,1656,1,1,80,0,177478,150,1,7/20/2021 21:38
72,0,127,1657,0,1,72,0,177586,250,1,7/20/2021 21:38
65,1,128,1658,1,1,65,0,177693,250,1,7/20/2021 21:38
58,2,129,1659,2,1,58,0,177800,250,1,7/20/2021 21:38
52,3,130,1660,3,1,52,0,177907,250,1,7/20/2021 21:39
46,4,131,1661,4,1,46,0,178014,250,1,7/20/2021 21:39
40,5,132,1662,5,1,40,0,178122,250,1,7/20/2021 21:39
34,6,133,1663,6,1,34,0,178229,250,1,7/20/2021 21:39
29,7,134,1664,7,1,29,0,178336,250,1,7/20/2021 21:39
24,8,135,1665,8,1,24,0,178443,250,1,7/20/2021 21:39
19,9,136,1666,9,1,19,0,178550,250,1,7/20/2021 21:39
15,10,137,1667,10,1,15,0,178657,250,1,7/20/2021 21:39
12,11,138,1668,11,1,12,0,178765,250,1,7/20/2021 21:39
8,12,139,1669,12,1,8,0,178872,250,1,7/20/2021 21:39
6,13,140,1670,13,1,6,0,178979,250,1,7/20/2021 21:39
3,14,141,1671,14,1,3,0,179086,250,1,7/20/2021 21:39
2,15,142,1672,15,1,2,0,179193,250,1,7/20/2021 21:39
1,16,143,1673,16,1,1,0,179300,250,1,7/20/2021 21:39
0,17,144,1674,17,1,0,0,179408,250,1,7/20/2021 21:39
0,18,145,1675,18,1,0,0,179515,250,1,7/20/2021 21:39
0,19,146,1676,19,1,0,0,179622,250,1,7/20/2021 21:39
1,20,147,1677,20,1,1,0,179729,250,1,7/20/2021 21:39
2,21,148,1678,21,1,2,0,179836,250,1,7/20/2021 21:39
3,22,149,1679,22,1,3,0,179943,250,1,7/20/2021 21:39
6,23,150,1680,23,1,6,0,180051,250,1,7/20/2021 21:39
8,24,151,1681,24,1,8,0,180158,250,1,7/20/2021 21:39
12,25,152,1682,25,1,12,0,180265,250,1,7/20/2021 21:39
15,26,153,1683,26,1,15,0,180372,250,1,7/20/2021 21:39
19,27,154,1684,27,1,19,0,180479,250,1,7/20/2021 21:39
24,28,155,1685,28,1,24,0,180587,250,1,7/20/2021 21:39
29,29,156,1686,29,1,29,0,180694,250,1,7/20/2021 21:39
34,30,157,1687,30,1,34,0,180801,250,1,7/20/2021 21:39
40,31,158,1688,31,1,40,0,180908,250,1,7/20/2021 21:39
46,32,159,1689,32,1,46,0,181015,250,1,7/20/2021 21:39
52,33,160,1690,33,1,52,0,181122,250,1,7/20/2021 21:39
58,34,161,1691,34,1,58,0,181230,250,1,7/20/2021 21:39
65,35,162,1692,35,1,65,0,181337,250,1,7/20/2021 21:39
72,36,163,1693,36,1,72,0,181444,250,1,7/20/2021 21:39
80,37,164,1694,37,1,80,0,181551,250,1,7/20/2021 21:39
87,38,165,1695,38,1,87,0,181658,250,1,7/20/2021 21:39
95,39,166,1696,39,1,95,0,181765,250,1,7/20/2021 21:39
103,40,167,1697,40,1,103,0,181873,250,1,7/20/2021 21:39
111,41,168,1698,41,1,111,0,181980,250,1,7/20/2021 21:39
119,42,169,1699,42,1,119,0,182087,250,1,7/20/2021 21:39
126,43,170,1700,43,1,126,0,182194,250,1,7/20/2021 21:39
134,44,171,1701,44,1,134,0,182301,250,1,7/20/2021 21:39
142,45,172,1702,45,1,142,0,182408,250,1,7/20/2021 21:39
150,46,173,1703,46,1,150,0,182516,250,1,7/20/2021 21:39
158,47,174,1704,47,1,158,0,182623,250,1,7/20/2021 21:39
166,48,175,1705,48,1,166,0,182730,250,1,7/20/2021 21:39
173,49,176,1706,49,1,173,0,182837,250,1,7/20/2021 21:39
181,50,177,1707,50,1,181,0,182944,250,1,7/20/2021 21:39
188,51,178,1708,51,1,188,0,183051,250,1,7/20/2021 21:39
195,52,179,1709,52,1,195,0,183159,250,1,7/20/2021 21:39
201,53,180,1710,53,1,201,0,183266,250,1,7/20/2021 21:39
207,54,181,1711,54,1,207,0,183373,250,1,7/20/2021 21:39
213,55,182,1712,55,1,213,0,183480,250,1,7/20/2021 21:39
